id,author_nickname,author_uniqueId,stats_collectCount,stats_commentCount,stats_diggCount,stats_shareCount,stats_playCount,video_duration,isAd
7263102621530066182,Sam Shan Shops 🦋,sam.shan.shops,18500,151,76200,19700,1200000,15,
7262748486959893766,Sam Shan Shops 🦋,sam.shan.shops,5435,29,21900,1253,523300,20,
7262523603881577733,Sam Shan Shops 🦋,sam.shan.shops,4737,38,21200,2184,469400,23,
7262069681702423814,Sam Shan Shops 🦋,sam.shan.shops,22600,89,59900,8556,1800000,20,
7261770127291600134,Sam Shan Shops 🦋,sam.shan.shops,2363,23,9642,776,261000,15,
7260932773450386693,Sam Shan Shops 🦋,sam.shan.shops,47600,343,154300,23300,3300000,17,
7260485582294453510,Sam Shan Shops 🦋,sam.shan.shops,18100,110,81200,12800,1200000,19,
7260122099291933958,Sam Shan Shops 🦋,sam.shan.shops,8447,216,32800,4863,585700,16,
7244156489420623109,Sam Shan Shops 🦋,sam.shan.shops,29500,320,134000,9223,2800000,17,
7243972872983694597,Sam Shan Shops 🦋,sam.shan.shops,3154,8,9661,964,239400,17,
7243438093418712326,Sam Shan Shops 🦋,sam.shan.shops,1387,10,3946,194,73200,19,
7242734095531347206,Sam Shan Shops 🦋,sam.shan.shops,8543,97,30800,4108,638100,17,
7242311178314091782,Sam Shan Shops 🦋,sam.shan.shops,3468,26,15400,2608,342100,17,
7241971795627101446,Sam Shan Shops 🦋,sam.shan.shops,7299,33,29000,1866,587300,22,
7241603163646610693,Sam Shan Shops 🦋,sam.shan.shops,6113,33,23100,2276,449500,49,
7241260368419474694,Sam Shan Shops 🦋,sam.shan.shops,4579,15,17900,826,309200,22,
7240151281547889926,Sam Shan Shops 🦋,sam.shan.shops,2818,39,15700,1376,309100,21,
7239707854297500933,Sam Shan Shops 🦋,sam.shan.shops,69300,521,394400,53400,4300000,19,
7239404480855362822,Sam Shan Shops 🦋,sam.shan.shops,113900,625,291900,31500,1900000,49,
7239024086150679813,Sam Shan Shops 🦋,sam.shan.shops,5807,41,26300,4580,603400,14,
7238362838174059781,Sam Shan Shops 🦋,sam.shan.shops,42700,155,172200,30600,2200000,20,
7237479472503557382,Sam Shan Shops 🦋,sam.shan.shops,51100,371,144900,15700,4300000,50,
7237121577991671045,Sam Shan Shops 🦋,sam.shan.shops,1482,19,10500,631,273000,16,
7236797672563215622,Sam Shan Shops 🦋,sam.shan.shops,2959,7,9184,618,159200,30,
7236409616878423302,Sam Shan Shops 🦋,sam.shan.shops,7475,41,34600,4912,620000,24,
7236125939405556998,Sam Shan Shops 🦋,sam.shan.shops,1291,18,6833,289,157400,21,
7235308131092286726,Sam Shan Shops 🦋,sam.shan.shops,2221,19,10400,682,227800,14,
7234941064329579781,Sam Shan Shops 🦋,sam.shan.shops,162000,928,459300,41600,6400000,53,
7234549004732828933,Sam Shan Shops 🦋,sam.shan.shops,14300,78,47500,3326,835500,17,
7234186130269146373,Sam Shan Shops 🦋,sam.shan.shops,11600,36,41900,3122,774900,26,
7233907962769689862,Sam Shan Shops 🦋,sam.shan.shops,7829,59,30900,4299,496800,24,
7233593942661516550,Sam Shan Shops 🦋,sam.shan.shops,1938,24,7845,1345,161000,25,
7233095930122210565,Sam Shan Shops 🦋,sam.shan.shops,5047,38,25300,1721,446200,18,
7232290472302087430,Sam Shan Shops 🦋,sam.shan.shops,26700,164,97800,13900,2100000,15,
7231957670557650181,Sam Shan Shops 🦋,sam.shan.shops,53200,555,251000,39100,2900000,17,
7231546166435990789,Sam Shan Shops 🦋,sam.shan.shops,104800,342,334800,43000,4800000,17,
7231221605458791685,Sam Shan Shops 🦋,sam.shan.shops,3907,28,16200,1047,318100,17,
7230931372058234118,Sam Shan Shops 🦋,sam.shan.shops,1872,11,10100,381,239200,16,
7230197860925558021,Sam Shan Shops 🦋,sam.shan.shops,3449,35,16600,727,338600,19,
7229788957653929221,Sam Shan Shops 🦋,sam.shan.shops,10300,82,37400,5160,686100,18,
7310344854129642757,Sam Shan Shops 🦋,sam.shan.shops,401100,4111,1100000,110600,15800000,82,
7374502608435809541,Sam Shan Shops 🦋,sam.shan.shops,6410,36,28900,4465,448200,18,
7372603559273188614,Sam Shan Shops 🦋,sam.shan.shops,8303,67,26800,3036,439300,49,
7369395292153662726,Sam Shan Shops 🦋,sam.shan.shops,1519,24,9761,332,275200,15,
7366278803896700165,Sam Shan Shops 🦋,sam.shan.shops,3501,56,18400,6379,451000,15,
7366257229026086149,Sam Shan Shops 🦋,sam.shan.shops,3438,42,19200,4244,591600,18,
7366018710248672517,Sam Shan Shops 🦋,sam.shan.shops,4891,46,21500,2533,774700,16,True
7363696707999124742,Sam Shan Shops 🦋,sam.shan.shops,1591,68,9977,602,295000,16,
7361153265796451590,Sam Shan Shops 🦋,sam.shan.shops,11200,108,48000,8783,864200,17,
7359679419805437189,Sam Shan Shops 🦋,sam.shan.shops,4751,56,16400,1649,237500,54,
7359261032004570374,Sam Shan Shops 🦋,sam.shan.shops,50400,476,156600,47400,2500000,16,
7358606861127388422,Sam Shan Shops 🦋,sam.shan.shops,10200,63,36200,2488,692700,18,
7358173510440783109,Sam Shan Shops 🦋,sam.shan.shops,7764,81,36300,6287,660900,14,
7357392198188403974,Sam Shan Shops 🦋,sam.shan.shops,14400,180,63200,9830,1400000,16,
7357021273471339782,Sam Shan Shops 🦋,sam.shan.shops,7618,180,39000,6201,1200000,20,
7259816041461583110,Sam Shan Shops 🦋,sam.shan.shops,8459,145,37700,2743,916500,22,
7259570858639789318,Sam Shan Shops 🦋,sam.shan.shops,4847,31,14400,1374,293600,49,
7258036978006985989,Sam Shan Shops 🦋,sam.shan.shops,8408,43,30900,2765,585500,28,
7257601562061671685,Sam Shan Shops 🦋,sam.shan.shops,3573,28,19300,1552,421400,19,
7255428349651209477,Sam Shan Shops 🦋,sam.shan.shops,76300,1108,296200,32000,5900000,18,
7255042934389738757,Sam Shan Shops 🦋,sam.shan.shops,1254,10,4453,609,134700,22,
7254910679222652165,Sam Shan Shops 🦋,sam.shan.shops,6065,44,21700,2630,496500,50,
7254739730892459270,Sam Shan Shops 🦋,sam.shan.shops,6935,46,24800,3278,537500,38,
7254658551845571846,Sam Shan Shops 🦋,sam.shan.shops,4970,26,18400,1388,455500,35,
7254545022639426822,Sam Shan Shops 🦋,sam.shan.shops,23200,325,91300,11100,2200000,47,
7254410849408797957,Sam Shan Shops 🦋,sam.shan.shops,37200,494,131900,21000,3500000,50,
7254227526342544646,Sam Shan Shops 🦋,sam.shan.shops,10000,63,41300,4696,1000000,23,
7253488219445021958,Sam Shan Shops 🦋,sam.shan.shops,84500,599,255700,93000,4600000,22,
7253101855725686021,Sam Shan Shops 🦋,sam.shan.shops,49900,463,161500,27800,2800000,18,
7252697627425295622,Sam Shan Shops 🦋,sam.shan.shops,2669,17,11100,718,274600,16,
7252437745698606342,Sam Shan Shops 🦋,sam.shan.shops,2804,30,13100,801,354700,17,
7251704564410322181,Sam Shan Shops 🦋,sam.shan.shops,43100,527,237500,7793,4600000,18,
7251282073825119494,Sam Shan Shops 🦋,sam.shan.shops,1350,5,7216,145,174300,29,
7250472561581083909,Sam Shan Shops 🦋,sam.shan.shops,14200,81,58900,5596,1100000,19,
7250168150346452230,Sam Shan Shops 🦋,sam.shan.shops,7780,68,32800,4879,717900,18,
7249776989316336901,Sam Shan Shops 🦋,sam.shan.shops,6232,52,19200,2278,523100,51,
7249395334466587909,Sam Shan Shops 🦋,sam.shan.shops,3948,67,21300,7394,775900,18,
7249079820452105478,Sam Shan Shops 🦋,sam.shan.shops,3690,26,14200,1113,326700,23,
7248769705886895365,Sam Shan Shops 🦋,sam.shan.shops,165100,972,523200,52000,7700000,50,
7248021272813292806,Sam Shan Shops 🦋,sam.shan.shops,37500,248,125500,17900,2300000,38,
7247867290140577029,Sam Shan Shops 🦋,sam.shan.shops,3807,21,23400,918,515200,25,
7247579705002495238,Sam Shan Shops 🦋,sam.shan.shops,7824,28,30200,1924,481000,22,
7247162037510491397,Sam Shan Shops 🦋,sam.shan.shops,3355,8,11500,2095,211200,24,
7246914967016836357,Sam Shan Shops 🦋,sam.shan.shops,2755,41,22300,1220,801800,18,
7246530490830753030,Sam Shan Shops 🦋,sam.shan.shops,16100,440,102700,42200,2600000,20,
7245312610365607174,Sam Shan Shops 🦋,sam.shan.shops,14500,58,50400,4095,976500,21,
7245016106535046405,Sam Shan Shops 🦋,sam.shan.shops,15000,63,35800,4953,540300,16,
7244530097565207814,Sam Shan Shops 🦋,sam.shan.shops,12600,90,66700,12400,1200000,20,
7244246134674279686,Sam Shan Shops 🦋,sam.shan.shops,1330,5,4671,236,225400,18,
7353688925413641477,Sam Shan Shops 🦋,sam.shan.shops,64700,713,238500,110900,3500000,17,
7352183653067394309,Sam Shan Shops 🦋,sam.shan.shops,13300,115,69100,14400,1900000,17,
7351484059220233477,Sam Shan Shops 🦋,sam.shan.shops,15400,68,50900,4513,874100,15,
7349631906712947974,Sam Shan Shops 🦋,sam.shan.shops,17700,90,56800,5905,955600,15,
7349285498784845062,Sam Shan Shops 🦋,sam.shan.shops,16300,151,63700,7688,1500000,19,
7348328202919496966,Sam Shan Shops 🦋,sam.shan.shops,32400,357,105200,15500,1600000,61,
7347782443908336901,Sam Shan Shops 🦋,sam.shan.shops,7269,84,34400,3609,780600,20,
7347026836171345157,Sam Shan Shops 🦋,sam.shan.shops,17000,110,60500,4547,950600,29,
7345891476162759941,Sam Shan Shops 🦋,sam.shan.shops,1687,27,9762,349,265300,20,
7344835690892496133,Sam Shan Shops 🦋,sam.shan.shops,21600,173,82000,4731,1700000,18,
7343726038238645510,Sam Shan Shops 🦋,sam.shan.shops,134100,1797,405800,39000,8100000,67,
7343460898981317894,Sam Shan Shops 🦋,sam.shan.shops,8457,72,29800,1811,659800,16,
7342986949839408390,Sam Shan Shops 🦋,sam.shan.shops,5769,52,30300,901,813000,20,
7342610382864862470,Sam Shan Shops 🦋,sam.shan.shops,2467,43,13000,363,371800,17,
7341498563324677381,Sam Shan Shops 🦋,sam.shan.shops,31300,271,116600,9264,2400000,18,
7341114550541978885,Sam Shan Shops 🦋,sam.shan.shops,2333,16,17400,933,351700,16,
7340734572365139206,Sam Shan Shops 🦋,sam.shan.shops,59000,350,170100,17300,3400000,20,
7340349183758470406,Sam Shan Shops 🦋,sam.shan.shops,2923,66,25300,1059,620500,16,
7339950201639046405,Sam Shan Shops 🦋,sam.shan.shops,8854,46,29100,1140,442000,17,
7339690972671954181,Sam Shan Shops 🦋,sam.shan.shops,5389,49,20500,887,422900,15,
7339307693137595653,Sam Shan Shops 🦋,sam.shan.shops,7515,110,41400,1524,937800,19,
7338501700447227141,Sam Shan Shops 🦋,sam.shan.shops,21000,200,124100,4849,2100000,18,
7338212020011011333,Sam Shan Shops 🦋,sam.shan.shops,3116,45,18400,880,416100,17,
7336329474448936197,Sam Shan Shops 🦋,sam.shan.shops,21700,188,70100,6059,1800000,19,
7335562674899635461,Sam Shan Shops 🦋,sam.shan.shops,49200,228,153000,8930,2500000,18,
7334897294875184390,Sam Shan Shops 🦋,sam.shan.shops,7889,42,29800,1088,708200,18,
7333657516389321989,Sam Shan Shops 🦋,sam.shan.shops,25300,444,113200,8904,2100000,16,
7333250952331300102,Sam Shan Shops 🦋,sam.shan.shops,25300,197,109200,5671,2200000,19,
7332997085362490630,Sam Shan Shops 🦋,sam.shan.shops,3107,27,17400,423,410600,18,
7229403892969213190,Sam Shan Shops 🦋,sam.shan.shops,34500,140,101500,11000,1700000,24,
7229021782932524294,Sam Shan Shops 🦋,sam.shan.shops,78500,882,374100,45100,6800000,19,
7228577111047408901,Sam Shan Shops 🦋,sam.shan.shops,34100,352,151100,35400,2200000,24,
7228337648539061509,Sam Shan Shops 🦋,sam.shan.shops,4563,62,23900,1155,543000,17,
7227990944673746182,Sam Shan Shops 🦋,sam.shan.shops,4139,15,12900,1398,224700,19,True
7227137896996801798,Sam Shan Shops 🦋,sam.shan.shops,30400,226,115300,17000,2200000,20,
7226756281355242757,Sam Shan Shops 🦋,sam.shan.shops,21000,200,73600,12000,1000000,60,
7226365450756689157,Sam Shan Shops 🦋,sam.shan.shops,64000,226,193900,31400,2900000,23,
7226180053908999429,Sam Shan Shops 🦋,sam.shan.shops,6035,23,22500,1389,440400,34,
7225736940165827845,Sam Shan Shops 🦋,sam.shan.shops,1123,15,3877,126,100600,20,
7225281471051844890,Sam Shan Shops 🦋,sam.shan.shops,17000,348,63300,5046,2500000,44,
7224914192136949018,Sam Shan Shops 🦋,sam.shan.shops,1497,8,6855,297,152900,23,True
7224493486924418310,Sam Shan Shops 🦋,sam.shan.shops,4880,28,17100,1828,307700,21,
7224163473029270790,Sam Shan Shops 🦋,sam.shan.shops,9849,152,49400,11900,1100000,19,
7223836092443741445,Sam Shan Shops 🦋,sam.shan.shops,4119,30,12400,2166,237900,25,
7223506710319664390,Sam Shan Shops 🦋,sam.shan.shops,50100,669,213200,34300,2500000,27,
7223141871135116549,Sam Shan Shops 🦋,sam.shan.shops,2321,17,8823,1437,175400,19,
7222762842871598341,Sam Shan Shops 🦋,sam.shan.shops,3275,17,9039,651,161600,24,
7222334195534892293,Sam Shan Shops 🦋,sam.shan.shops,25800,208,110300,15700,1600000,17,
7221893222904122629,Sam Shan Shops 🦋,sam.shan.shops,143900,719,517200,72100,5800000,19,
7221584394425732358,Sam Shan Shops 🦋,sam.shan.shops,47000,573,230900,44800,3400000,19,
7221306165207043334,Sam Shan Shops 🦋,sam.shan.shops,24900,100,81600,7296,1300000,45,
7220938855015386374,Sam Shan Shops 🦋,sam.shan.shops,1486,13,10700,509,289500,14,
7220567446200175878,Sam Shan Shops 🦋,sam.shan.shops,12100,185,52700,7175,1200000,25,
7220195370607922438,Sam Shan Shops 🦋,sam.shan.shops,17800,74,65500,5251,1100000,23,
7219304142718635270,Sam Shan Shops 🦋,sam.shan.shops,54100,363,207200,22300,3500000,18,
7218988887304129798,Sam Shan Shops 🦋,sam.shan.shops,54100,190,186100,18000,2400000,39,
7218730784381865222,Sam Shan Shops 🦋,sam.shan.shops,4112,30,12900,771,198400,36,
7218326266615778565,Sam Shan Shops 🦋,sam.shan.shops,2260,19,8124,691,162900,27,
7169345547399154949,Sam Shan Shops 🦋,sam.shan.shops,16500,507,93600,17600,2200000,25,
7168882591733484806,Sam Shan Shops 🦋,sam.shan.shops,1040,5,3685,297,164100,23,
7168235409682533637,Sam Shan Shops 🦋,sam.shan.shops,2806,34,27200,496,973000,22,
7167758721903332614,Sam Shan Shops 🦋,sam.shan.shops,590,12,1988,53,82500,23,
7167364950967586054,Sam Shan Shops 🦋,sam.shan.shops,6891,93,38300,2262,478200,27,
7166993672418938118,Sam Shan Shops 🦋,sam.shan.shops,1534,30,4934,670,176000,23,
7166655308482301190,Sam Shan Shops 🦋,sam.shan.shops,4131,31,12700,1024,291100,24,
7166281243535936774,Sam Shan Shops 🦋,sam.shan.shops,693,11,3068,83,122900,44,
7165925727483792645,Sam Shan Shops 🦋,sam.shan.shops,1707,13,4633,282,134500,24,
7165539231874469125,Sam Shan Shops 🦋,sam.shan.shops,494,7,2254,54,136300,20,
7164776170121219333,Sam Shan Shops 🦋,sam.shan.shops,2124,36,10700,890,198200,29,
7164437292361239813,Sam Shan Shops 🦋,sam.shan.shops,554,3,1627,96,57800,22,
7164065058887044358,Sam Shan Shops 🦋,sam.shan.shops,1415,51,6077,598,188500,25,
7163683334655184134,Sam Shan Shops 🦋,sam.shan.shops,9293,48,55000,526,673500,35,
7163328190998514949,Sam Shan Shops 🦋,sam.shan.shops,1471,33,6523,267,296600,21,
7162552282586811653,Sam Shan Shops 🦋,sam.shan.shops,905,33,3406,97,111900,27,
7162155403860593925,Sam Shan Shops 🦋,sam.shan.shops,931,29,3588,375,142700,21,
7161902264418979077,Sam Shan Shops 🦋,sam.shan.shops,2653,38,12000,425,375900,24,
7161788259067071749,Sam Shan Shops 🦋,sam.shan.shops,1186,16,3814,207,150100,25,
7161545116853783813,Sam Shan Shops 🦋,sam.shan.shops,335,2,1056,30,45200,22,
7161448412511030534,Sam Shan Shops 🦋,sam.shan.shops,469,7,1586,88,64100,20,
7161157717145472261,Sam Shan Shops 🦋,sam.shan.shops,160,14,718,25,43900,19,
7161077330792811782,Sam Shan Shops 🦋,sam.shan.shops,167,3,724,22,34900,21,
7161038199723134214,Sam Shan Shops 🦋,sam.shan.shops,515,15,1355,106,36800,19,
7160684888004381958,Sam Shan Shops 🦋,sam.shan.shops,281,0,1111,49,46100,20,
7159918527636393222,Sam Shan Shops 🦋,sam.shan.shops,248,6,942,17,33800,22,
7159541781904870661,Sam Shan Shops 🦋,sam.shan.shops,642,3,2695,82,102800,24,
7159231448149396741,Sam Shan Shops 🦋,sam.shan.shops,3517,164,64600,623,1500000,20,
7159174609894427910,Sam Shan Shops 🦋,sam.shan.shops,251,3,1177,148,50100,29,
7158836355827617029,Sam Shan Shops 🦋,sam.shan.shops,1001,26,3989,195,84400,26,
7158816918961507590,Sam Shan Shops 🦋,sam.shan.shops,206,10,879,69,42800,35,
7158449356968889606,Sam Shan Shops 🦋,sam.shan.shops,5980,75,22300,3952,410400,26,
7157328636402519301,Sam Shan Shops 🦋,sam.shan.shops,598,9,1959,146,81400,19,
7156958963962023173,Sam Shan Shops 🦋,sam.shan.shops,5429,80,19500,1059,620500,26,
7307295454532816134,Sam Shan Shops 🦋,sam.shan.shops,26500,240,95500,5334,1700000,17,
7306899659346152710,Sam Shan Shops 🦋,sam.shan.shops,14000,599,95800,16800,2300000,19,
7306525821332737286,Sam Shan Shops 🦋,sam.shan.shops,5069,35,18300,1121,496200,16,
7306185412450585861,Sam Shan Shops 🦋,sam.shan.shops,451,2,2599,41,112000,21,
7306040170338372870,Sam Shan Shops 🦋,sam.shan.shops,3477,43,14700,691,350300,17,
7305818198413233413,Sam Shan Shops 🦋,sam.shan.shops,8311,65,31800,1298,651500,31,
7305075149299076358,Sam Shan Shops 🦋,sam.shan.shops,2766,28,7430,283,235500,33,
7304772562029006085,Sam Shan Shops 🦋,sam.shan.shops,3017,27,10500,508,280100,26,
7304337709261229318,Sam Shan Shops 🦋,sam.shan.shops,1208,14,4320,328,84600,17,
7303987791657110789,Sam Shan Shops 🦋,sam.shan.shops,24600,205,90400,7625,2500000,39,
7303580131132574981,Sam Shan Shops 🦋,sam.shan.shops,3160,52,22500,1097,410400,17,
7302867140720200965,Sam Shan Shops 🦋,sam.shan.shops,12400,113,63900,4722,1800000,24,
7302283902381542661,Sam Shan Shops 🦋,sam.shan.shops,98800,940,294800,38700,6400000,40,
7302100448343903494,Sam Shan Shops 🦋,sam.shan.shops,8006,80,33100,1879,655900,14,
7301711135386914053,Sam Shan Shops 🦋,sam.shan.shops,23000,151,91900,11500,1800000,25,
7299513093095279877,Sam Shan Shops 🦋,sam.shan.shops,33100,411,116600,12800,3100000,15,
7299199535157480709,Sam Shan Shops 🦋,sam.shan.shops,70600,306,234400,17500,4200000,16,
7298726899356929285,Sam Shan Shops 🦋,sam.shan.shops,2609,39,16100,992,362800,23,
7297680414662118662,Sam Shan Shops 🦋,sam.shan.shops,2010,16,9188,279,210800,18,
7297238663136578821,Sam Shan Shops 🦋,sam.shan.shops,11800,152,62900,3180,1400000,23,
7297022822449220870,Sam Shan Shops 🦋,sam.shan.shops,4508,48,21200,2077,701600,19,True
7296529230756629765,Sam Shan Shops 🦋,sam.shan.shops,20800,97,90700,7719,1900000,19,
7296183582270229766,Sam Shan Shops 🦋,sam.shan.shops,2396,24,10000,353,310800,17,True
7295448582017010949,Sam Shan Shops 🦋,sam.shan.shops,3298,21,12400,325,398600,22,
7294266129059417350,Sam Shan Shops 🦋,sam.shan.shops,185900,2031,648100,76800,8000000,20,
7132205813602520326,Sam Shan Shops 🦋,sam.shan.shops,133,3,444,20,26600,21,
7132109946845449478,Sam Shan Shops 🦋,sam.shan.shops,715,32,3053,85,138800,23,
7131931009515408646,Sam Shan Shops 🦋,sam.shan.shops,869,16,2987,101,116600,24,
7131060651547495686,Sam Shan Shops 🦋,sam.shan.shops,4311,75,16200,267,525900,28,
7130847809577733382,Sam Shan Shops 🦋,sam.shan.shops,85,4,313,12,27300,21,
7130743359538269446,Sam Shan Shops 🦋,sam.shan.shops,205,10,808,74,55600,19,
7130626133153893638,Sam Shan Shops 🦋,sam.shan.shops,181,19,605,26,61700,30,
7130110203931938054,Sam Shan Shops 🦋,sam.shan.shops,156,5,473,42,31700,30,
7130102854211112197,Sam Shan Shops 🦋,sam.shan.shops,221,16,535,48,38000,13,
7130093245006204165,Sam Shan Shops 🦋,sam.shan.shops,557,28,2247,163,93300,20,
7144034240039095557,Sam Shan Shops 🦋,sam.shan.shops,480,6,1403,59,51700,20,
7143610931564629254,Sam Shan Shops 🦋,sam.shan.shops,5356,113,26700,775,537600,29,
7143242462520151302,Sam Shan Shops 🦋,sam.shan.shops,420,3,1121,52,45000,21,
7143035723866705158,Sam Shan Shops 🦋,sam.shan.shops,319,11,923,40,40700,20,
7142984886436023558,Sam Shan Shops 🦋,sam.shan.shops,397,8,1163,86,50300,32,
7142179138370030854,Sam Shan Shops 🦋,sam.shan.shops,163,7,894,22,71000,20,
7141437293704891653,Sam Shan Shops 🦋,sam.shan.shops,3605,317,20800,1944,396900,21,
7141013597336931590,Sam Shan Shops 🦋,sam.shan.shops,4644,127,16700,5265,553400,26,
7140655917728664837,Sam Shan Shops 🦋,sam.shan.shops,185,8,648,41,47700,26,
7139999121288744197,Sam Shan Shops 🦋,sam.shan.shops,399,12,1252,54,52900,22,
7139567321340759301,Sam Shan Shops 🦋,sam.shan.shops,1173,25,5902,586,201800,24,
7138797719614655750,Sam Shan Shops 🦋,sam.shan.shops,617,21,1938,175,71300,24,
7138399238110661894,Sam Shan Shops 🦋,sam.shan.shops,610,9,1768,63,67900,41,
7138032479994121477,Sam Shan Shops 🦋,sam.shan.shops,1077,52,5170,285,199800,28,
7137656397365349638,Sam Shan Shops 🦋,sam.shan.shops,478,6,1160,38,42900,20,
7136988122390351110,Sam Shan Shops 🦋,sam.shan.shops,1393,25,5540,93,175700,15,
7136676281508236550,Sam Shan Shops 🦋,sam.shan.shops,99,3,417,8,33700,21,
7136193552559721733,Sam Shan Shops 🦋,sam.shan.shops,1572,55,3760,277,129100,32,
7135481872422833414,Sam Shan Shops 🦋,sam.shan.shops,439,5,1158,80,46900,24,
7135205735188761861,Sam Shan Shops 🦋,sam.shan.shops,1253,21,4643,339,168400,24,
7134740467781995781,Sam Shan Shops 🦋,sam.shan.shops,379,9,845,34,38900,20,
7134718919461457158,Sam Shan Shops 🦋,sam.shan.shops,214,9,587,10,57500,13,
7133659084141710597,Sam Shan Shops 🦋,sam.shan.shops,305,9,1333,86,51100,22,
7133597670618221829,Sam Shan Shops 🦋,sam.shan.shops,128,7,448,17,37700,27,
7133221199609384197,Sam Shan Shops 🦋,sam.shan.shops,8267,92,28900,2593,698400,25,
7133218546242358534,Sam Shan Shops 🦋,sam.shan.shops,224,5,684,37,43700,25,
7132849333749189893,Sam Shan Shops 🦋,sam.shan.shops,245,36,1491,10,133400,16,
7132847438968212741,Sam Shan Shops 🦋,sam.shan.shops,528,33,3097,162,106000,22,
7132502431274962182,Sam Shan Shops 🦋,sam.shan.shops,239,26,949,33,54600,21,
7201515135079353605,Sam Shan Shops 🦋,sam.shan.shops,2968,10,10900,665,216800,24,
7200904197800316165,Sam Shan Shops 🦋,sam.shan.shops,3541,35,14800,1885,353700,19,
7200550508065524998,Sam Shan Shops 🦋,sam.shan.shops,5917,50,25700,2377,729900,16,
7200441653444807942,Sam Shan Shops 🦋,sam.shan.shops,5550,31,16000,1933,201300,49,
7199786420318276869,Sam Shan Shops 🦋,sam.shan.shops,7826,43,42400,1768,921200,23,
7199386679252176133,Sam Shan Shops 🦋,sam.shan.shops,14600,143,61800,5203,1200000,23,
7198611785505590533,Sam Shan Shops 🦋,sam.shan.shops,4290,40,15000,3099,213500,23,
7198300212920601862,Sam Shan Shops 🦋,sam.shan.shops,9759,59,41900,5703,932500,15,
7197961108639075589,Sam Shan Shops 🦋,sam.shan.shops,154300,1808,501800,63800,10400000,18,
7197552464877440262,Sam Shan Shops 🦋,sam.shan.shops,2792,11,9371,480,174200,30,
7196821580905712901,Sam Shan Shops 🦋,sam.shan.shops,53900,203,218300,24400,2800000,23,
7196004011324067078,Sam Shan Shops 🦋,sam.shan.shops,1707,14,7414,488,198400,18,
7195558847606508806,Sam Shan Shops 🦋,sam.shan.shops,3054,67,12100,2575,213000,24,
7195319990948613382,Sam Shan Shops 🦋,sam.shan.shops,2359,17,9344,1068,174200,31,
7194961715501468933,Sam Shan Shops 🦋,sam.shan.shops,8940,46,35600,1675,849500,27,
7194584123602685190,Sam Shan Shops 🦋,sam.shan.shops,2444,13,8002,474,158700,33,
7193343693368167685,Sam Shan Shops 🦋,sam.shan.shops,5308,47,15000,1759,212400,26,
7193089795453635846,Sam Shan Shops 🦋,sam.shan.shops,38000,125,130700,8033,1900000,31,
7192732835311095046,Sam Shan Shops 🦋,sam.shan.shops,19400,163,138600,7461,2800000,20,
7192362254568901893,Sam Shan Shops 🦋,sam.shan.shops,7680,94,39000,4061,680700,38,
7191996187019382021,Sam Shan Shops 🦋,sam.shan.shops,2376,22,11000,339,189500,18,
7191628567552281862,Sam Shan Shops 🦋,sam.shan.shops,64300,433,223700,40800,2700000,22,True
7190829928076659973,Sam Shan Shops 🦋,sam.shan.shops,248400,1684,725100,94500,11000000,52,
7190371759223344390,Sam Shan Shops 🦋,sam.shan.shops,12500,142,76000,8788,1500000,20,
7190130161549872389,Sam Shan Shops 🦋,sam.shan.shops,7521,45,33500,2191,758200,20,
7189770509335284998,Sam Shan Shops 🦋,sam.shan.shops,1280,16,7225,226,282700,18,
7189388858214075654,Sam Shan Shops 🦋,sam.shan.shops,2143,10,9871,657,293200,21,
7188929559041936645,Sam Shan Shops 🦋,sam.shan.shops,8626,44,35400,3102,601400,21,
7188156536248667397,Sam Shan Shops 🦋,sam.shan.shops,6876,60,31300,4801,670000,23,
7187783228596440325,Sam Shan Shops 🦋,sam.shan.shops,5759,140,59900,4007,1100000,21,
7187544780438621445,Sam Shan Shops 🦋,sam.shan.shops,1061,15,3349,142,96100,19,
6990363027640028422,Sarah Lindner,thehouseofsequins,60,8,975,36,18700,25,
6988860677184113925,Sarah Lindner,thehouseofsequins,60,9,1326,14,20500,17,
6987522106707725574,Sarah Lindner,thehouseofsequins,69,10,1232,19,21400,9,
6986663961697586437,Sarah Lindner,thehouseofsequins,403,15,2416,196,98500,24,
6985308081093709062,Sarah Lindner,thehouseofsequins,32,3,1764,12,22500,16,
6983024032111217925,Sarah Lindner,thehouseofsequins,151,12,1658,65,30000,12,
6982717915686554886,Sarah Lindner,thehouseofsequins,79,8,2694,96,43800,16,
6982328984226909445,Sarah Lindner,thehouseofsequins,327,27,3323,92,51300,15,
6981232737415974149,Sarah Lindner,thehouseofsequins,210,14,2071,51,35600,14,
6980516139365420294,Sarah Lindner,thehouseofsequins,834,85,9925,1351,265400,15,
6978566274217479429,Sarah Lindner,thehouseofsequins,156,5,2044,55,32800,11,
6977816383807655174,Sarah Lindner,thehouseofsequins,2168,103,24000,1429,291000,15,
6977419018512698630,Sarah Lindner,thehouseofsequins,295,52,5265,479,89100,28,
6977010758408326405,Sarah Lindner,thehouseofsequins,100,3,2139,77,24200,16,
6973448358690147590,Sarah Lindner,thehouseofsequins,2204,91,52700,390,892700,14,
6971495187751177477,Sarah Lindner,thehouseofsequins,430,55,13000,265,247900,15,
6970717459925961990,Sarah Lindner,thehouseofsequins,426,24,5535,415,87900,14,
6970494132879969542,Sarah Lindner,thehouseofsequins,226,5,2481,66,32500,18,
